text,label
"After stopping by the movie store to find something to watch, we stumbled on this. It looked appealing from the summary, at least, so we gave it a try. And here's the kicker: the first 20 minutes are interesting! It's actually enjoyable! Oh, wait, spoke too soon.<br /><br />Somewhere in there, the movie took a disgusting turn into fundamental, right-wing Christian brain-washing. Not entirely sure what happens, but I think the screenplay writer found God somewhere in there, finished writing this script, and had no time to edit it because he had a KKK meeting to get to with his friends from the Westboro Church and his hood wasn't clean.<br /><br />Can they put warnings on this? I refuse to support this religious idiocy. Much like video games have rating systems, movies need some sort of symbol: maybe a small cross in the bottom corner to show us that a movie is going to take a turn for the worse.<br /><br />Unless you share sentiments with whatever moron came up with this story, and will have your Bible open in your lap while you watch this and plan on how you'll convert your neighbors, don't waste your time. It's some of the worst junk that's come out in a very long time, and the radical religious nuts don't need anymore funding.",0
"The first time i saw it i got half of it but i watched and i knew later on it was about a salem witch trials. They focused on the Sara Good's family. SHE is famous for cursing a priest which came true. In the film it depicts her daughter dorcas and her husband the spirit of Ann Putnam Sara's husband comes to the future hunts this girl to redeem her soul. which does happen at the end of the movie. Dorcas is depict as witch at 5years old who is burned at the stake. Which never happen Ann putnam saves her from the flames. the girl is safe she goes to Ann putnam's grave to to see that is not empty but it is at first because she accuse her of witchcraft, and lets her burn to death. Now that ann putnam saves her her spirit is redeemed, and she is not a outcast to society for the salem witch trials.",1
"Okay, I was bored and decided to see this movie. But I think the main thing that brought this movie down was that there would be a hour of footage, then basically that same hour repeated 4 times. It consists of 1. Gathering the troops and discussing the attack plan, 2. Flashbacks to the men's wives 3. The approach of the troops marching in a long line 4. Men running up hill and shooting, usually the first getting shot in the head then 3 other men rescuing him. 5. Defeat of the enemy and calling to base to tell of success 6. Men flashing back to wives and singing 10 minute songs. That was the basic movie, and that same order of events happened about 4 or 5 times. and every time it did a flashback to the wives, it would show the man, then his wife and him. There were about 10 men or more who would have a flashback so this took up tons of time. Other than that, the men couldn't kill their enemy except with either bayonets or grenades. I liked the music and there was a lot of action, though the action was repetitive. Overall, I probably wouldn't see it again, but it wasn't too horrible.",0
"I agree that the movie is a little slow at spots having many scenes of mundane everyday life and no dialog. And I wasn't impressed right after I watched it. However, after a few days, I realized that the movie stays with me and it evokes a melancholy mood which lingers in my mind. My appreciation of this movie increases. It certainly merits a higher consideration than those movies that are instantly forgettable.<br /><br />As many have commented, the movie is non-linear and that's a hallmark of European film-making as opposed to the linear narrative form that Hollywood favors. I don't really know whether it's true or not. Many also dislike its confusing structure and lack of clear explanations. To those viewers, I don't think there is much I can say to change their opinions. However, for others who have yet to see the film, DO expect to be challenged and DON'T expect the film to supply all the answers and you might come away enjoying it more than you would otherwise.<br /><br />The movie skips around a bit but really chronicles just 3 time periods. Pay attention to the hair style and you can easily separate out 2 of the 3 periods. It is also not as confusing as suggested; just enjoy and it'll all be clear at the end.<br /><br />Yes, lots of things are left unsaid or not shown, and lots of situations are left unexplored. But isn't that what life is like? A lot of time you're not sure of the motives of your friends/loved ones unless you confront them and even then, you can never be 100% sure if they told you the whole truth. This type of movies forces us to interpret the reasons behind the actions. The movie does, however, leave enough hints for you to make some reasonable assumptions. For example, Mathieu is manic depressive, to the point of suicidal. Why? I don't know, maybe his life is not turning out exactly as he expects it; maybe he misses his family but hasn't forgiven his father for abandoning his sick mother at her hours of need; maybe after all he sacrifices for Cedric, rearranging and indeed, shattering his life to be with him, he realizes that it is all ""coming undone"". I think the director meant to show us that he has always been a little off, mentality fragile by that scene w/ the dead bird. Maybe he has a very sensitive psyche and all these stresses are taking a toll on him. But we're also shown that he is not some animal torturing psycho by his loving interaction w/ the stray cat. Also, there is one conversation between the doctor and Cedric that sheds light on the reason behind the breakup and maybe the suicide attempt. The doctor asks him if everything is okay, and Cedric thinks so even though he cheated on Mathieu once, but that's nothing, according to Cedric. Is that the only reason, we don't know, there are probably others, all mixed up together. Is it paramount that we know exactly what they are? I don't think so, for this movie. Another telltale sign that they are ultimately not compatible is the historical ruins scene. Mathieu is interested in studying the ruins, Cedric is not. He is the one w/ the raging hormone who focuses only on the physical side without an intellectual side that Mathieu obviously needs.<br /><br />Finally, the ending is really rather hopeful and sweet. I was pleasantly surprised by the turn of events after the bleak tone that edges toward the end.<br /><br />I have two complaints for the DVD. One is the sound. It's very soft. I had to crank up the volume to hear the dialog and then when it switched to a bar or outdoor crowd scene, it became too loud. The other is that the subtitles can't be turn off; they stay on the screen. Most foreign movie DVDs not released by a major studio are shoddy this way unfortunately.",1
Please do not waste +/- 2 hours of your life watching this movie - just don't. Especially if someone is fortunate to be snoozing at the side of you. Damn cheek if you ask me. I waited for something to happen - it never did. I am not one of those people to stop watching a movie part way through. I always have to see it through to the end. What a huge mistake. Do yourself a favour and go and paint a wall and watch it dry - far more entertaining. Please do not waste +/- 2 hours of your life watching this movie - just don't. Especially if someone is fortunate to be snoozing at the side of you. Damn cheek if you ask me. I waited for something to happen - it never did. I am not one of those people to stop watching a movie part way through. I always have to see it through to the end. What a huge mistake. Do yourself a favour and go and paint a wall and watch it dry - far more entertaining.,0
"What happens when someone has so much social anxiety that they cease to function? How alone can one man get? When the mundane crap we have to do in order to be part of society gets to be too much, what happens? Frownland explores these questions. Definitely a startling original debut from Bronstein. The tone is strange and claustrophobic as we get inside the mind of a guy named Keith that is so messed up he can hardly form a proper sentence. We follow him around as he tries to make contact with people and function day to day. Most of us have known people like this- people that say ""sorry"" too much or ""i appreciate it"" when there's nothing to appreciate. So we know there are people out there like this but why would someone want to make a movie about them? Well, because its interesting and Bronstein and the lead actor, Dore Mann, do an excellent job. This film is about as un-commercial as a film can get. A few friends filmed it over the course of a few years as they saved money. It was shot on 16mm and the scratched film look is beautifully low budget. With no distributer, this may be a tough one to find, I think it's been screening randomly for the past year or so. Hopefully it'll be on DVD at some point. I saw it at the Silent Movie Theater here in LA. There were 10 people in the audience, among them Crispin Glover, if that tells you anything about how weird this movie is. Highly recommended.",1
"Kalifornia is disturbing. I believe there is no reason for this story to be told. It is neither entertaining nor does it have social value. Technically, the movie is very well make, the performances are top rate and first class. The story develops in an intriguing way that holds interest. But at the end this movie sickens and is abhorrent to decency. I recommend Kalifornia to no one.",0
"I wanted to like this film, I really did. It's got some good actors but ultimately it falls flat. It tries too hard to be funny in some places (the daughters over zealous cooking attempts), over reaches in others (the scene where they clean up someone's yard, so he agrees to join the team) and has some scenes that, while mildly interesting, are really just filler (all the work scene's). And I didn't find the ""villians"" intimidating, or worth hating, so much as I found them to be childishly annoying. <br /><br />I've met people like those in the film while playing church ball. And I will say the referee's are spot on, Still, in the end, I really didn't care all that much about the characters, or their quest for church ball glory. Maybe because they were all so one dimensional, which I might not have minded so much if the film were funnier or seemed to flow a little more smoothly overall. <br /><br />Kurt Hale, and Halestorm entertainment, has made some good films, but this is not one of them.",0
"How, in the name of all that's holy, did this film ever get distribution? It looks as if it has been shot on someone's mobile phone and takes the screaming girl victim scenario to whole new depths. They literally scream for the full 90 minutes of the movie. And that's all they do. There is no plot, no tension, no characters, and not a lot of acting. Just screaming and more screaming.<br /><br />I gave up after fifteen minutes and fast-wound through it to see if anything happened. It doesn't - except for screaming, of course. Odlly enough, the act of going through it on fast forward highlights another problem - there is no camera-work to speak of. Every shot looks like every other shot - middle distance, one angle, dull, dull, DULL.<br /><br />It's not so bad it's good. It's just plain bad.",0
"This is simply the funniest movie I've seen in a long time. The bad acting, bad script, bad scenery, bad costumes, bad camera work and bad special effects are so stupid that you find yourself reeling with laughter.<br /><br />So it's not gonna win an Oscar but if you've got beer and friends round then you can't go wrong.",1
"Not to be confused with the above average supernatural thriller ""The Sentinel"". The Sentinel was a big bore of a movie for me, not delivering the consistent action, a couple of critics promised on the back. To me it seemed like everyone was Halfassing it, and only there to make some quick cash, because this felt very much like a made for TV film. The Sentinel is a rehash of several better films, like ""In The Line Of Fire"" this does not have any originality in it, and watching Michael Douglas run around, felt kinda silly in my opinion. The Main problem besides it's unoriginality, had to be the poor pace. I often got distracted while trying to view this movie, while looking how much run time was left, more then once. Not only the miscasting with Eva Longoria, who couldn't convince worth a lick.<br /><br />Performances. Michael Douglas is usually a dependable actor, here is obviously going through the motions. He does not convince as a man on a run, or a secret agent. His chemistry with Bassinger, was also off. I'm a big fan of Kiefer Sutherland, but here he is only OK, nothing more then that. He tries to come across as a gruff, but managed to be more bland then anything else, and to be honest, he didn't seem that interested. Eva Longoria Parker is pretty mediocre. She does not convince in her role, and was pure eye candy. Kim Basinger is pretty terrible as the 1st lady. She looks bored to tears, and her role is a throw away, more then anything else. Martin Donovan has a big part in the end, but not enough to matter for me.<br /><br />Bottom line. The Sentinel is yet, another political thriller, that bored me to tears. It's too old, too tired, and most importantly the lack of effort sucked. Not recommended.<br /><br />4/10",0
"""True"" story of three girls who go into the wilds of Connecticut and end up hunted by a maniac in the woods. This is the sort of film that would have played in the drive ins across America thirty years ago to mixed acclaim. Not particularly much of anything the film works with its low budget to mixed results. The film is watchable but isn't at all scary (blame how some of the attack scenes for that). Its the sort of film that you'll probably forget about once you're done with it. Odds are that you're never going to think to see this unless its handed to you by someone and told, ""here watch this"", which is what happened to me. If you're handed a copy give it back, the film isn't worth the effort to see it even if it is watchable.",0
"I tried to watch this movie twice and both times I still couldn't make it to the end credits. First time I managed to sit through the first fight sequence then lost interest. Second time I managed to force myself to digest over an hours worth of shoddy acting, lame SFX and extremely poor direction. Pales in comparison to the original.<br /><br />Anyone ever hear about the old ET Atari 2600 fiasco? For those who haven't let me fill you in. It's 1982...ET is one of the biggest box office smashes of all time...Atari decides to release a movie tie-in game on their 2600 home console system. To cut a long and financially painful story short the game flopped big time and resulted in thousands upon thousands of Atari 2600 ET games to be dumped in landfills because they couldn't even give them away let alone sell them.<br /><br />What does Universal Soldier: The Return have to do with this story? Look at the 3.2 rating and figure it out for yourself.<br /><br />Awful film...IMDb forced me to give it a 1 out of 10 because their rating systems doesn't go as low as 0 let alone into the negatives.",0
"So it has come to this. Fast, expensive cars that only the upper 1% will ever drive. The girls that pose next to them in gearhead magazines. Second-tier and no-name actors. Cheap promotional appearances by people from niche culture. <br /><br />This is the garbage that Hollywood has to offer. Don't get me wrong; I love the mindless action flick with hot chicks as much as the next guy. But please, will the collective Braintrust that greenlights this stuff please stop, count to ten, breathe, have a hearty ""Woooooosaaaaaah"", then rewind twentyfive years and recall what made movies enjoyable once upon a time? Then actually MAKE some movies like that again? <br /><br />I have nothing against poker, but the entire pop-culture explosion it has enjoyed over the past five years is ridiculous. Everyone and their mother thinks their Maverick now (not that half of them even will get that reference). Some executive said, ""Hey, what demographic do you want to leach $9.50 out of?"" ""I know, sir. The 18-35 market."" ""Ok, let's give them poker, girls, and fast cars."" ""Brilliant idea, sir."" The result? A film that I've seen a hundred times late at night on Spike TV, and more often than not, starring Dolph Lundgren. <br /><br />Now don't misunderstand me;I am not a film snob. Over-the-top artsy flicks like The English Patient don't float my boat, but generic films that should not have even been made straight to DVD bother the hell out of me too. Only adolescent gearheads will have their engines revved by this, and I imagine the ones in the higher end of their IQ range will see this for what it is: a junkyard.",0
"This is only somewhat attractive for fans of ""bad movie"" entertainment. It is more worthwhile for students of 1970's pop culture: the fashions, the furniture, the attitudes, and that great ""women's lib"" moment of the early 1970's, when it was still fresh and novel for a self-employed, independent woman to exist.<br /><br />""Superchick"" (Joyce Jillson) had a monetarily rewarding if stultifying career (after all, what is a flight attendant but a waitress at 30,000 feet -- that goes for the male ones too), she slept around with multiple men, could protect herself and others (with karate) and wasn't tied down to anything. This is the kind of emancipated woman that scared the juices out of anti-feminists, those retrograde idiots who believe that no woman is complete without a husband.<br /><br />The ""sexy stewardess"" was a potent archetype of the late 1960's to 1970's, (geez, even on ""The Partridge Family,"" I remember swinging bachelor Ruben Kincaid constantly hooking up with stewardesses) and from that point of view, this silly film is an important pop culture time capsule of the pre-AIDS, free-love, women's lib, swinging Seventies. The plot is quite awful though. And for those cavemen in the audience, there are few bare breasts to look at.",0
"Some saying about 'The Play is the Most Important Thing', or something like that, is attributed to that old Bard of Avon, himself, William Shakewspeare. if it wasn't old Will, it may well have been our own, super-veteran film Director, Mr. Raoul Walsh. There are a large number of his films that would support this hypothesis. None are more appropriate than GENTLEMAN JIM(Warner Brothers, 1942).<br /><br />The Film also racks up another award, being named as Errol Flynn's favourite of his own starring vehicles. It clearly gives on screen evidence that would easily lead viewers sitting in the darkened theatre, or viewing it on their home TV or DVD, to conclude same.<br /><br />To be sure, the story is a semi-serious Biopic, which takes a portion of factual material and blends it with a liberal dose of the old imagination to bring us a very satisfying, albeit somewhat fictionalized(what Biopic isn't?)occurrences.<br /><br />The casting is excellent, as it makes good use of the natural athleticism of our lead, Mr. Errol Flynn. Though not a Swashbuckler, a Western or a War Picture, this GENTLEMAN JIM is perhaps the starring role that was the best fit for the rugged Australian.<br /><br />Errol was a member of the Australian Olympic Boxing Team in either 1928 or 1932. His training and skills in the 'sweet science'are clearly in evidence throughout the film and especially in the ""Big Fight"" for the World's Heavyweight Boxing Championship with the great John L.Sullivan,Himself.(played in expert fashion by Ward Bond) The cast reads like a duty roster of Warner Brothers' resident supporting players. It features Alan Hale as Jim Corbet's father, a Livery Wagon operator*. His two brothers are Harry and George (Pat Flaherty and James Flavin), the two 'blue collar' men of the family, their occupations being stated as being 'Longshormen'.<br /><br />The great Jack Carson does his usual masterful serio-comic performance in support as Jim Corbett's friend and fellow bank teller. The rest of those we can both recognize and remember are:John Loder, William Frawley,Madeleine LeBeau, Minor Watson, Rhys Williams,Arthur Shields,Dorothy Vaughn to name but a few.<br /><br />Director Walsh also used a number of Pro Wrestlers in roles of various Boxers. Hence we have Ed ""Strangler"" Lewis and an unknown Grappler* are featured as the 2 waterfront pugs in the opening scenes. Others were Sammy Stein, Mike Mazurki(ever hear of him?)and ""Wee Willie"" Davis. These guys had a powerful,yet unpolished look about them that the old Pier 9 brawlers would have possessed.<br /><br />We haven't forgotten Leading Lady, Alexis Smith. She is powerful in her characterization of an ""independent"" woman, yet maintains enough true ability as a comic player in many of the scenes. She displays quite a range in her part as poor little rich girl, Victoria Lodge.<br /><br />With all these ingredients at hand, the trick is how to mix the elements in proper proportions to give it the 'just right' blend. Well, Director Walsh does so with a reckless abandon. Because he is looking for, above all, a great film. His treatment shows all of the skills he had honed to a fine tuning starting with his days as a player with D.W. Griffith. Mr. Walsh seems to have a special fondness for that period, the 1890's.*** Mr. Walsh's direction moves through the script at a fairly fast clip, breaking up the exposition scenes with a humorous punch-line, ""the Corbetts are at it again!"" Hence, he is able to maintain a light, even humorous touch to a story which could become too drab and serious.<br /><br />Furthermore, in an almost unnoticed element, Brother Walsh gives us an authentic look of a San Francisco of the 1890's. And as a further example of his fondness for that period, he creates wide, dynamic images of the historic Prize Fights. There is a vibrant, joyful mood conveyed in those Boxing scenes. As a crowning glory to this great, perhaps underrated film, Director Walsh gave the image a look as if it were an illustration from The Police Gazette, which covered such events in those ""Old Days"".<br /><br />But there's just one thing to remember before viewing. If it is for the first time, or if your seeing it once more:<br /><br />""THE CORBETS ARE AT IT AGAIN!!""<br /><br />* In my humble opinion as a historian of both Film and Pro Wrestling, it looks like Tor Johnson, who years later was a favourite of Director Ed Wood's.<br /><br />** A 'Livery' is a somewhat archaic term for a vehicle for hire for local city transportation.<br /><br />*** It's true. Mr. Raoul Walsh was a Griffith Veteran Player. He was the actor to portray John Wilkes Booth in THE BIRTH OF A NATION(1915).<br /><br />**** Being born in 1887, Raoul Walsh was old enough to have his own memories of the 1890's and of the Sullivan-Corbett Championship Bout and what it meant to the Sporting Life in the America of those days.",1
"Ok I will sum up this movie... A bunch of skanky British women have some disease that basically is turning them into zombies. The whole movie consists of these women talking, smoking, and rarely going out for ""meat"" Or humans to eat. I swear I had to MAKE myself watch this movie... UGH",0
"Why is it that any film about Cleopatra, the last phaoroh brings out the worst in movie making? Whatever attraction the woman had for the greatest Roman of them all, Julius Ceasar, and his successor, Mark Anthony, never seems to come across on the screen as other than the antics of over sexed high school seniors. Despite lavish sets and costumes, this movie is as bad as any Italian ""sandals and toga"" extravaganza of the 50's. Admittedly, this kind of spectacular belongs on the big screen, which is why ""Gladiator"" went over well, but ""Gladiator"" did not have all the romance novel sex.<br /><br />Miss Varela has as little acting talent as Elizabeth Taylor, but Timothy Dalton has talent to spare. Pity some of it didn't wash off on the others.",0
"The movie confuses religious ethics and ideals so much that it fails to create coherent argument against the death penalty on any level. By presenting the lawful execution of a convicted murder as the catalyst for the apocalyptic end of mankind the movie elevates a parent killer to the status of martyr for Christ. Somehow, according to the plot, god is outraged that society has chosen to rid it's self of a fanatic who killed his own parents by starting them on fire while they slept defenselessly in their beds. Yet this same god has no indignation for the acts of the killer. The lead character, an nonreligious pregnant suicidal woman, ultimately gives her own life in a defiant but implausible attempt to unsuccessfully save this convicted killer. In other threads of the underdeveloped plot Jesus comes back as a powerless and frustrated vagabond to symbolically unleash the wrath of God. The modern lackluster incarnation of Christ not just dehumanizes him but mocks the messianic ideal of all religions as well. He is unable to affect humanity for good and unemotionally skates the edges of life waiting for mankind to destroy it's self. Meanwhile, with little help from Jesus the mentally unstable pregnant woman finds herself with the ability to reincarnate herself into her newly born soulless child which somehow saves all of mankind from the wrath of the almighty. I also interpreted that as a statement in support of abortion on some levels. This movie which attempts to weave many religious themes into a thriller fails to make any religious point that I could clearly interpret except to mock people's beliefs. It raises many questions that it never even attempts to answer. It disregards the religious values of its audience while attempting to portray an asinine version of their fulfillment. Silly",0
